2024/02/10 04:00:00, 12.64, 58.61
2024/02/10 04:30:00, 12.39, 58.28
2024/02/10 05:00:00, 12.06, 58.22
2024/02/10 05:30:00, 11.17, 57.46
2024/02/10 06:00:00, 10.36, 57.20
2024/02/10 06:30:00, 10.76, 57.53
2024/02/10 07:00:00, 10.07, 57.67
2024/02/10 07:30:00, 9.79, 58.10
2024/02/10 08:00:00, 8.98, 58.12
2024/02/10 08:30:00, 8.08, 57.43
2024/02/10 09:00:00, 8.46, 56.88
2024/02/10 09:30:00, 8.07, 56.88
2024/02/10 10:00:00, 9.05, 57.19
2024/02/10 10:30:00, 9.15, 56.61
2024/02/10 11:00:00, 8.95, 55.99
2024/02/10 11:30:00, 9.27, 54.99
2024/02/10 12:00:00, 8.63, 55.61
2024/02/10 12:30:00, 8.54, 56.40
2024/02/10 13:00:00, 9.35, 56.69
2024/02/10 13:30:00, 9.47, 55.78
2024/02/10 14:00:00, 9.20, 56.18
2024/02/10 14:30:00, 9.08, 56.20
2024/02/10 15:00:00, 9.17, 55.26
2024/02/10 15:30:00, 8.59, 55.45
2024/02/10 16:00:00, 8.33, 55.54
2024/02/10 16:30:00, 9.07, 56.39
2024/02/10 17:00:00, 8.60, 56.96
2024/02/10 17:30:00, 8.74, 56.91
2024/02/10 18:00:00, 9.42, 56.46
2024/02/10 18:30:00, 8.72, 56.68
2024/02/10 19:00:00, 8.74, 55.72
2024/02/10 19:30:00, 9.25, 56.09
2024/02/10 20:00:00, 9.45, 55.90
2024/02/10 20:30:00, 9.59, 55.27
2024/02/10 21:00:00, 10.47, 55.26
2024/02/10 21:30:00, 10.24, 55.96
2024/02/10 22:00:00, 10.20, 55.41
2024/02/10 22:30:00, 9.58, 54.49
2024/02/10 23:00:00, 9.92, 53.76
2024/02/10 23:30:00, 10.47, 54.48
2024/02/11 00:00:00, 11.38, 53.79
2024/02/11 00:30:00, 12.34, 54.04
2024/02/11 01:00:00, 12.04, 54.17
2024/02/11 01:30:00, 13.02, 53.55
2024/02/11 02:00:00, 13.39, 53.28
2024/02/11 02:30:00, 13.95, 53.58
2024/02/11 03:00:00, 13.70, 53.59
2024/02/11 03:30:00, 14.03, 53.06
2024/02/11 04:00:00, 14.70, 52.55
2024/02/11 04:30:00, 14.63, 52.99
2024/02/11 05:00:00, 14.67, 53.29
2024/02/11 05:30:00, 15.22, 54.26
2024/02/11 06:00:00, 15.72, 53.80
2024/02/11 06:30:00, 15.92, 53.05
2024/02/11 07:00:00, 15.97, 53.09
2024/02/11 07:30:00, 15.51, 53.22
2024/02/11 08:00:00, 15.50, 53.78
2024/02/11 08:30:00, 14.58, 53.67
2024/02/11 09:00:00, 13.72, 52.78
2024/02/11 09:30:00, 14.19, 53.07
2024/02/11 10:00:00, 13.84, 53.72
2024/02/11 10:30:00, 13.04, 53.62
2024/02/11 11:00:00, 12.47, 54.51
2024/02/11 11:30:00, 11.62, 54.17
